#Types Before Cut: 11091
#Types After Cut: 9693
#Search Hits: 0
685	5	13.170	получалось
686	5	13.170	посмотрела
687	5	13.170	построили
688	5	13.170	прекрасный
689	5	13.170	проронил
690	5	13.170	прочим
691	5	13.170	прошёл
692	5	13.170	пью
693	5	13.170	пятом
694	5	13.170	расписание
695	5	13.170	ребёнок
696	5	13.170	рентген
697	5	13.170	родителям
698	5	13.170	салют
699	5	13.170	своём
700	5	13.170	села
701	5	13.170	сестра
702	5	13.170	сидела
703	5	13.170	сидит
704	5	13.170	скайп
705	5	13.170	снимаешь
706	5	13.170	сходить
707	5	13.170	счёт
708	5	13.170	съела
709	5	13.170	твёрдый
710	5	13.170	театр
711	5	13.170	тину
712	5	13.170	толстовка
713	5	13.170	увидела
714	5	13.170	удобно
715	5	13.170	удовольствие
716	5	13.170	умел
717	5	13.170	уметь
718	5	13.170	умеют
719	5	13.170	учёба
720	5	13.170	фамилия
721	5	13.170	физике
722	5	13.170	физику
723	5	13.170	фильмов
724	5	13.170	фильмы
725	5	13.170	хихи
726	5	13.170	хм
727	5	13.170	хорватии
728	5	13.170	хорошее
729	5	13.170	целую
730	5	13.170	читает
731	5	13.170	читал
732	5	13.170	шестьдесят
733	5	13.170	штука
734	5	13.170	эд
735	38	13.098	достаточно
736	7	13.033	взяла
737	7	13.033	готовили
738	7	13.033	женщины
739	7	13.033	лагеря
740	7	13.033	понравились
741	7	13.033	ходил
742	14	13.024	главное
743	17	12.926	начал
744	45	12.544	эту
745	24	12.427	шесть
746	8	12.311	купила
747	8	12.311	маленькие
748	8	12.311	ходят
749	18	12.284	сильно
750	11	12.217	город
751	11	12.217	писала
752	11	12.217	тысячи
753	11	12.217	утром
754	15	12.096	вас
755	10	12.083	народ
756	9	12.081	ан
757	9	12.081	видел
758	9	12.081	пару
759	9	12.081	ушли
760	21	11.813	кого
761	14	11.700	вся
762	16	11.385	наш
763	16	11.385	семь
764	13	11.321	месте
765	13	11.321	пойти
766	13	11.321	рублей
767	13	11.321	юлия
768	35	11.145	этим
769	115	11.041	были
770	12	10.965	плохо
771	85	10.734	можно
772	6	10.686	всяких
773	6	10.686	думали
774	6	10.686	закончила
775	6	10.686	знаем
776	6	10.686	ка
777	6	10.686	лагерь
778	6	10.686	мужчина
779	6	10.686	написала
780	6	10.686	носили
781	6	10.686	поговорим
782	6	10.686	рассказывать
783	6	10.686	русские
784	6	10.686	свет
785	6	10.686	семью
786	6	10.686	скажу
787	6	10.686	слава
788	6	10.686	страшно
789	6	10.686	судить
790	6	10.686	ушел
791	4	10.536	apro
792	4	10.536	class
793	4	10.536	glass
794	4	10.536	mixed
795	4	10.536	note
796	4	10.536	pl
797	4	10.536	spro
798	4	10.536	tor
799	4	10.536	барашков
800	4	10.536	бассейн
801	4	10.536	беззеркалки
802	4	10.536	белорусским
803	4	10.536	белые
804	4	10.536	братьях
805	4	10.536	буква
806	4	10.536	вай
807	4	10.536	венеру
808	4	10.536	верю
809	4	10.536	веселая
810	4	10.536	витя
811	4	10.536	встретилась
812	4	10.536	всякое
813	4	10.536	всём
814	4	10.536	вышки
815	4	10.536	гитара
816	4	10.536	гитаре
817	4	10.536	гкчп
818	4	10.536	глазами
819	4	10.536	голова
820	4	10.536	голове
821	4	10.536	гриша
822	4	10.536	громкоговорителя
823	4	10.536	грусти
824	4	10.536	гуляют
825	4	10.536	даша
826	4	10.536	девочку
827	4	10.536	девятый
828	4	10.536	длинный
829	4	10.536	дочь
830	4	10.536	думал
831	4	10.536	дяди
832	4	10.536	еду
833	4	10.536	ехал
834	4	10.536	ехала
835	4	10.536	забрали
836	4	10.536	задавать
837	4	10.536	задания
838	4	10.536	задний
839	4	10.536	закончу
840	4	10.536	заметила
841	4	10.536	занималась
842	4	10.536	занимаюсь
843	4	10.536	звукооператором
844	4	10.536	ивановна
845	4	10.536	интереснее
846	4	10.536	кагоцел
847	4	10.536	камеры
848	4	10.536	капитан
849	4	10.536	каракатица
850	4	10.536	касательно
851	4	10.536	кастрюля
852	4	10.536	километра
853	4	10.536	кларнет
854	4	10.536	классные
855	4	10.536	книгу
856	4	10.536	комнату
857	4	10.536	королёв
858	4	10.536	кот
859	4	10.536	кота
860	4	10.536	кошмар
861	4	10.536	крутая
862	4	10.536	крутой
863	4	10.536	крутые
864	4	10.536	крыс
865	4	10.536	крысы
866	4	10.536	купались
867	4	10.536	кухня
868	4	10.536	лебединое
869	4	10.536	лесу
870	4	10.536	лингвистов
871	4	10.536	литературе
872	4	10.536	любила
873	4	10.536	любимого
874	4	10.536	мамаша
875	4	10.536	метров
876	4	10.536	мечта
877	4	10.536	мило
878	4	10.536	минута
879	4	10.536	моим
880	4	10.536	моменты
881	4	10.536	муж
882	4	10.536	навруз
883	4	10.536	нарисован
884	4	10.536	наурыз
885	4	10.536	неловко
886	4	10.536	ночью
887	4	10.536	нравилось
888	4	10.536	нууу
889	4	10.536	общался
890	4	10.536	общежитии
891	4	10.536	одногруппников
892	4	10.536	описать
893	4	10.536	орех
894	4	10.536	орехи
895	4	10.536	остановился
896	4	10.536	остановки
897	4	10.536	отвезли
898	4	10.536	отучилась
899	4	10.536	охота
900	4	10.536	пастернаке
901	4	10.536	первокурсников
902	4	10.536	песни
903	4	10.536	пилот
904	4	10.536	платья
905	4	10.536	побывала
906	4	10.536	поел
907	4	10.536	поесть
908	4	10.536	позвоню
909	4	10.536	пойду
910	4	10.536	представляла
911	4	10.536	привод
912	4	10.536	придумали
913	4	10.536	придётся
914	4	10.536	приезжаю
915	4	10.536	пришёл
916	4	10.536	профессии
917	4	10.536	профессия
918	4	10.536	пускай
919	4	10.536	пятьсот
920	4	10.536	разборка
921	4	10.536	расскажите
922	4	10.536	рассказываешь
923	4	10.536	расшифровывать
924	4	10.536	ребёнка
925	4	10.536	родилась
926	4	10.536	руками
927	4	10.536	руню
928	4	10.536	руня
929	4	10.536	русскому
930	4	10.536	ручки
931	4	10.536	саду
932	4	10.536	сбил
933	4	10.536	сверху
934	4	10.536	секунды
935	4	10.536	селекции
936	4	10.536	сзади
937	4	10.536	сидят
938	4	10.536	слышу
939	4	10.536	собаки
940	4	10.536	собираешься
941	4	10.536	советую
942	4	10.536	соционике
943	4	10.536	спектакль
944	4	10.536	специфический
945	4	10.536	стану
946	4	10.536	стекает
947	4	10.536	стой
948	4	10.536	столетию
949	4	10.536	стою
950	4	10.536	стоя
951	4	10.536	стоял
952	4	10.536	стояла
953	4	10.536	строили
954	4	10.536	строительный
955	4	10.536	суп
956	4	10.536	счастлива
957	4	10.536	танцевать
958	4	10.536	танцпол
959	4	10.536	твоего
960	4	10.536	твоим
961	4	10.536	трамвай
962	4	10.536	тысяча
963	4	10.536	тётя
964	4	10.536	улучшается
965	4	10.536	умный
966	4	10.536	университетах
967	4	10.536	урок
968	4	10.536	учатся
969	4	10.536	учила
970	4	10.536	училище
971	4	10.536	учусь
972	4	10.536	фай
973	4	10.536	физтех
974	4	10.536	финиш
975	4	10.536	фонема
976	4	10.536	фразу
977	4	10.536	фундук
978	4	10.536	хвост
979	4	10.536	хлеб
980	4	10.536	хобби
981	4	10.536	хорватия
982	4	10.536	чгк
983	4	10.536	четырнадцать
984	4	10.536	чуваки
985	4	10.536	чудо
986	4	10.536	шикарно
987	4	10.536	шутки
988	4	10.536	щуку
989	4	10.536	щяс
990	48	10.223	хотя
991	9	10.152	взяли
992	9	10.152	зала
993	9	10.152	нами
994	9	10.152	хорошая
995	7	10.150	вечера
996	7	10.150	вещей
997	7	10.150	единственное
998	7	10.150	километров
999	7	10.150	короткий
1000	7	10.150	увидел
1001	7	10.150	чисто
1002	13	10.088	море
1003	8	10.052	любовь
1004	8	10.052	людям
1005	8	10.052	модель
1006	8	10.052	неплохо
1007	8	10.052	приехал
1008	8	10.052	сто
1009	15	9.898	семьи
1010	15	9.898	точно
1011	12	9.677	плане
1012	319	9.358	он
1013	11	9.283	темы
1014	11	9.283	хорошие
1015	17	9.040	довольно
1016	15	8.945	одну
1017	127	8.900	сейчас
1018	9	8.575	a
1019	9	8.575	руки
1020	12	8.539	недавно
1021	12	8.539	пошли
1022	19	8.481	никогда
1023	83	8.466	этот
1024	5	8.387	богу
1025	5	8.387	боюсь
1026	5	8.387	видеть
1027	5	8.387	вниз
1028	5	8.387	вышло
1029	5	8.387	грубо
1030	5	8.387	детства
1031	5	8.387	магазин
1032	5	8.387	мария
1033	5	8.387	машину
1034	5	8.387	мимо
1035	5	8.387	назывался
1036	5	8.387	недалеко
1037	5	8.387	остановиться
1038	5	8.387	отлично
1039	5	8.387	приходили
1040	5	8.387	прочее
1041	5	8.387	русском
1042	5	8.387	следующая
1043	5	8.387	стоять
1044	5	8.387	телефон
1045	5	8.387	успела
1046	5	8.387	цветы
1047	5	8.387	человеком
1048	8	8.290	друга
1049	8	8.290	номер
1050	8	8.290	обязательно
1051	17	8.247	самый
1052	11	8.100	всеми
1053	7	8.091	говорим
1054	7	8.091	знал
1055	7	8.091	настолько
1056	7	8.091	началась
1057	7	8.091	начинается
1058	7	8.091	нашем
1059	7	8.091	нашли
1060	7	8.091	стоят
1061	7	8.091	точнее
1062	7	8.091	улица
1063	7	8.091	франции
1064	6	8.054	ездил
1065	6	8.054	играет
1066	6	8.054	лучший
1067	6	8.054	рождения
1068	6	8.054	штук
1069	3	7.902	adv
1070	3	7.902	day
1071	3	7.902	gen
1072	3	7.902	plen
1073	3	7.902	автобусов
1074	3	7.902	автобусы
1075	3	7.902	аж
1076	3	7.902	амаретто
1077	3	7.902	архитектурой
1078	3	7.902	атмосфера
1079	3	7.902	африке
1080	3	7.902	балетную
1081	3	7.902	бар
1082	3	7.902	беби
1083	3	7.902	бедно
1084	3	7.902	бежит
1085	3	7.902	безумно
1086	3	7.902	белорусском
1087	3	7.902	беру
1088	3	7.902	бесполезно
1089	3	7.902	библиофил
1090	3	7.902	благо
1091	3	7.902	блять
1092	3	7.902	болезнь
1093	3	7.902	буквами
1094	3	7.902	бэ
1095	3	7.902	вайновский
1096	3	7.902	вами
1097	3	7.902	вареньем
1098	3	7.902	вдвоем
1099	3	7.902	ведёт
1100	3	7.902	везло
1101	3	7.902	вернули
1102	3	7.902	весна
1103	3	7.902	вечер
1104	3	7.902	взрослый
1105	3	7.902	визы
1106	3	7.902	викинги
1107	3	7.902	вкусно
1108	3	7.902	внизу
1109	3	7.902	вода
1110	3	7.902	возьму
1111	3	7.902	войной
1112	3	7.902	вспомнил
1113	3	7.902	встретила
1114	3	7.902	встретить
1115	3	7.902	встречают
1116	3	7.902	выполняешь
1117	3	7.902	высокодинамичный
1118	3	7.902	героя
1119	3	7.902	геру
1120	3	7.902	геша
1121	3	7.902	гимназия
1122	3	7.902	гитару
1123	3	7.902	глухарь
1124	3	7.902	гм
1125	3	7.902	говард
1126	3	7.902	горбачёва
1127	3	7.902	городке
1128	3	7.902	горы
1129	3	7.902	гравитация
1130	3	7.902	грамм
1131	3	7.902	гуглили
1132	3	7.902	даа
1133	3	7.902	двенадцати
1134	3	7.902	девяностые
1135	3	7.902	девяностых
1136	3	7.902	девятом
1137	3	7.902	девятьсот
1138	3	7.902	деда
1139	3	7.902	декорации
1140	3	7.902	дениса
1141	3	7.902	держи
1142	3	7.902	джи
1143	3	7.902	дизайн
1144	3	7.902	днк
1145	3	7.902	добираться
1146	3	7.902	добрый
1147	3	7.902	доехал
1148	3	7.902	доехало
1149	3	7.902	домики
1150	3	7.902	дочерью
1151	3	7.902	душе
1152	3	7.902	евреев
1153	3	7.902	еле
1154	3	7.902	жалко
1155	3	7.902	женский
1156	3	7.902	забивается
1157	3	7.902	заговора
1158	3	7.902	задают
1159	3	7.902	залезали
1160	3	7.902	замуж
